symbol,trade_date,lastest_price,ths_option_code_option,ths_underlying_code_option,ths_maturity_date_option,option_type,strike_price,underlying_price,trading_days_left,tenor_bucket,T,call_price,put_price,F,log_moneyness,moneyness_bucket,standardised_residual,daily_mispricing_signal
HO2503-C-2450.CFE,2025-02-28,204.0,HO2503-C-2450,000016.SH,20250321,C,2450.0,2651.7715,15,ST,0.0619834710743801,204.0,1.2999999999999998,2653.5389571650167,-0.0798061800478301,PW,-2.22761647286593,-1.3933704613218014
HO2503-P-2450.CFE,2025-02-28,1.2999999999999998,HO2503-P-2450,000016.SH,20250321,P,2450.0,2651.7715,15,ST,0.0619834710743801,204.0,1.2999999999999998,2653.5389571650167,-0.0798061800478301,PW,-2.22761647286593,-1.3933704613218014
HO2504-C-2450.CFE,2025-02-28,213.7,HO2504-C-2450,000016.SH,20250418,C,2450.0,2651.7715,34,MT,0.140495867768595,213.7,7.5,2657.2313015925934,-0.0811966920988547,PW,0.1083285274286856,0.0483610843873639
HO2504-P-2450.CFE,2025-02-28,7.5,HO2504-P-2450,000016.SH,20250418,P,2450.0,2651.7715,34,MT,0.140495867768595,213.7,7.5,2657.2313015925934,-0.0811966920988547,PW,0.1083285274286856,0.0483610843873639
HO2505-C-2450.CFE,2025-02-28,224.3,HO2505-C-2450,000016.SH,20250516,C,2450.0,2651.7715,51,MT,0.2107438016528925,224.3,15.5,2659.8326910648893,-0.0821751981628975,PW,0.3902163022147686,0.2576791206495084
HO2505-P-2450.CFE,2025-02-28,15.5,HO2505-P-2450,000016.SH,20250516,P,2450.0,2651.7715,51,MT,0.2107438016528925,224.3,15.5,2659.8326910648893,-0.0821751981628975,PW,0.3902163022147686,0.3214469779880132
HO2503-C-2475.CFE,2025-02-28,180.3,HO2503-C-2475,000016.SH,20250321,C,2475.0,2651.7715,15,ST,0.0619834710743801,180.3,1.9,2653.5389571650167,-0.0696538085838121,PW,0.2091820608542943,-0.6092234445121127
HO2503-P-2475.CFE,2025-02-28,1.9,HO2503-P-2475,000016.SH,20250321,P,2475.0,2651.7715,15,ST,0.0619834710743801,180.3,1.9,2653.5389571650167,-0.0696538085838121,PW,0.2091820608542943,-0.6092234445121127
HO2504-C-2475.CFE,2025-02-28,191.1,HO2504-C-2475,000016.SH,20250418,C,2475.0,2651.7715,34,MT,0.140495867768595,191.1,9.6,2657.2313015925934,-0.0710443206348368,PW,0.038171214180666,0.113795027750951
HO2504-P-2475.CFE,2025-02-28,9.6,HO2504-P-2475,000016.SH,20250418,P,2475.0,2651.7715,34,MT,0.140495867768595,191.1,9.6,2657.2313015925934,-0.0710443206348368,PW,0.038171214180666,0.113795027750951
HO2505-C-2475.CFE,2025-02-28,203.7,HO2505-C-2475,000016.SH,20250516,C,2475.0,2651.7715,51,MT,0.2107438016528925,203.7,19.3,2659.8326910648893,-0.0720228266988796,PW,0.4291809851480935,0.2684234185113887
HO2505-P-2475.CFE,2025-02-28,19.3,HO2505-P-2475,000016.SH,20250516,P,2475.0,2651.7715,51,MT,0.2107438016528925,203.7,19.3,2659.8326910648893,-0.0720228266988796,PW,0.4291809851480935,0.2684234185113887
HO2503-C-2500.CFE,2025-02-28,156.60000000000002,HO2503-C-2500,000016.SH,20250321,C,2500.0,2651.7715,15,ST,0.0619834710743801,156.60000000000002,3.3,2653.5389571650167,-0.0596034727303106,PW,0.6279681956021659,0.663392017759918
HO2503-P-2500.CFE,2025-02-28,3.3,HO2503-P-2500,000016.SH,20250321,P,2500.0,2651.7715,15,ST,0.0619834710743801,156.60000000000002,3.3,2653.5389571650167,-0.0596034727303106,PW,0.6279681956021659,0.663392017759918
HO2504-C-2500.CFE,2025-02-28,169.60000000000002,HO2504-C-2500,000016.SH,20250418,C,2500.0,2651.7715,34,MT,0.140495867768595,169.60000000000002,13.2,2657.2313015925934,-0.0609939847813353,PW,0.189734271400023,0.0366646135318325
HO2504-P-2500.CFE,2025-02-28,13.2,HO2504-P-2500,000016.SH,20250418,P,2500.0,2651.7715,34,MT,0.140495867768595,169.60000000000002,13.2,2657.2313015925934,-0.0609939847813353,PW,0.189734271400023,0.0366646135318325
HO2505-C-2500.CFE,2025-02-28,183.0,HO2505-C-2500,000016.SH,20250516,C,2500.0,2651.7715,51,MT,0.2107438016528925,183.0,24.200000000000003,2659.832691064889,-0.061972490845378,PW,-0.0044735701136131,0.0075417716670462
HO2505-P-2500.CFE,2025-02-28,24.200000000000003,HO2505-P-2500,000016.SH,20250516,P,2500.0,2651.7715,51,MT,0.2107438016528925,183.0,24.200000000000003,2659.832691064889,-0.061972490845378,PW,-0.0044735701136131,0.0075417716670462
HO2503-C-2550.CFE,2025-02-28,111.5,HO2503-C-2550,000016.SH,20250321,C,2550.0,2651.7715,15,ST,0.0619834710743801,111.5,8.2,2653.5389571650167,-0.0398008454341309,ATM,0.7936583569600798,0.9505215249068129
HO2503-P-2550.CFE,2025-02-28,8.2,HO2503-P-2550,000016.SH,20250321,P,2550.0,2651.7715,15,ST,0.0619834710743801,111.5,8.2,2653.5389571650167,-0.0398008454341309,ATM,0.7936583569600798,0.9505215249068129
HO2504-C-2550.CFE,2025-02-28,129.8,HO2504-C-2550,000016.SH,20250418,C,2550.0,2651.7715,34,MT,0.140495867768595,129.8,22.9,2657.231301592594,-0.0411913574851557,ATM,0.3140228455974562,0.3243714726950192
HO2504-P-2550.CFE,2025-02-28,22.9,HO2504-P-2550,000016.SH,20250418,P,2550.0,2651.7715,34,MT,0.140495867768595,129.8,22.9,2657.231301592594,-0.0411913574851557,ATM,0.3140228455974562,0.3243714726950192
HO2505-C-2550.CFE,2025-02-28,146.7,HO2505-C-2550,000016.SH,20250516,C,2550.0,2651.7715,51,MT,0.2107438016528925,146.7,37.7,2659.832691064889,-0.0421698635491982,ATM,0.146634738851814,0.2017240198460831
HO2505-P-2550.CFE,2025-02-28,37.7,HO2505-P-2550,000016.SH,20250516,P,2550.0,2651.7715,51,MT,0.2107438016528925,146.7,37.7,2659.832691064889,-0.0421698635491982,ATM,0.146634738851814,0.2017240198460831
HO2503-C-2600.CFE,2025-02-28,72.6,HO2503-C-2600,000016.SH,20250321,C,2600.0,2651.7715,15,ST,0.0619834710743801,72.6,19.2,2653.5389571650167,-0.0203827595770294,ATM,0.6893127397449167,1.2185794610572818
HO2503-P-2600.CFE,2025-02-28,19.2,HO2503-P-2600,000016.SH,20250321,P,2600.0,2651.7715,15,ST,0.0619834710743801,72.6,19.2,2653.5389571650167,-0.0203827595770294,ATM,0.6893127397449167,1.2185794610572818
HO2504-C-2600.CFE,2025-02-28,95.3,HO2504-C-2600,000016.SH,20250418,C,2600.0,2651.7715,34,MT,0.140495867768595,95.3,38.5,2657.2313015925934,-0.021773271628054,ATM,0.150388611318675,0.4000713690559652
HO2504-P-2600.CFE,2025-02-28,38.5,HO2504-P-2600,000016.SH,20250418,P,2600.0,2651.7715,34,MT,0.140495867768595,95.3,38.5,2657.2313015925934,-0.021773271628054,ATM,0.150388611318675,0.4000713690559652
HO2505-C-2600.CFE,2025-02-28,115.4,HO2505-C-2600,000016.SH,20250516,C,2600.0,2651.7715,51,MT,0.2107438016528925,115.4,55.3,2659.8326910648893,-0.0227517776920969,ATM,0.3213648859374544,0.2715886737891184
HO2505-P-2600.CFE,2025-02-28,55.3,HO2505-P-2600,000016.SH,20250516,P,2600.0,2651.7715,51,MT,0.2107438016528925,115.4,55.3,2659.8326910648893,-0.0227517776920969,ATM,0.3213648859374544,0.2715886737891184
HO2503-C-2650.CFE,2025-02-28,43.3,HO2503-C-2650,000016.SH,20250321,C,2650.0,2651.7715,15,ST,0.0619834710743801,43.3,40.1,2653.5389571650167,-0.0013345646063349,ATM,0.3662322806672188,1.0096235294996367
HO2503-P-2650.CFE,2025-02-28,40.1,HO2503-P-2650,000016.SH,20250321,P,2650.0,2651.7715,15,ST,0.0619834710743801,43.3,40.1,2653.5389571650167,-0.0013345646063349,ATM,0.3662322806672188,1.0096235294996367
HO2504-C-2650.CFE,2025-02-28,68.0,HO2504-C-2650,000016.SH,20250418,C,2650.0,2651.7715,34,MT,0.140495867768595,68.0,60.9,2657.2313015925934,-0.0027250766573595,ATM,0.1327815189971125,0.3068105750787145
HO2504-P-2650.CFE,2025-02-28,60.9,HO2504-P-2650,000016.SH,20250418,P,2650.0,2651.7715,34,MT,0.140495867768595,68.0,60.9,2657.2313015925934,-0.0027250766573595,ATM,0.1327815189971125,0.3068105750787145
HO2505-C-2650.CFE,2025-02-28,89.0,HO2505-C-2650,000016.SH,20250516,C,2650.0,2651.7715,51,MT,0.2107438016528925,89.0,79.5,2659.832691064889,-0.0037035827214022,ATM,0.3186225777218613,0.230643099911881
HO2505-P-2650.CFE,2025-02-28,79.5,HO2505-P-2650,000016.SH,20250516,P,2650.0,2651.7715,51,MT,0.2107438016528925,89.0,79.5,2659.832691064889,-0.0037035827214022,ATM,0.3186225777218613,0.230643099911881
HO2503-C-2700.CFE,2025-02-28,25.4,HO2503-C-2700,000016.SH,20250321,C,2700.0,2651.7715,15,ST,0.0619834710743801,25.4,71.6,2653.5389571650167,0.0173575684058175,ATM,0.6072678906996989,0.9374445043306202
HO2503-P-2700.CFE,2025-02-28,71.6,HO2503-P-2700,000016.SH,20250321,P,2700.0,2651.7715,15,ST,0.0619834710743801,25.4,71.6,2653.5389571650167,0.0173575684058175,ATM,0.6072678906996989,0.9374445043306202
HO2504-C-2700.CFE,2025-02-28,47.8,HO2504-C-2700,000016.SH,20250418,C,2700.0,2651.7715,34,MT,0.140495867768595,47.8,90.4,2657.2313015925934,0.0159670563547929,ATM,0.2028444922392569,0.230211666535006
HO2504-P-2700.CFE,2025-02-28,90.4,HO2504-P-2700,000016.SH,20250418,P,2700.0,2651.7715,34,MT,0.140495867768595,47.8,90.4,2657.2313015925934,0.0159670563547929,ATM,0.2028444922392569,0.230211666535006
HO2505-C-2700.CFE,2025-02-28,67.5,HO2505-C-2700,000016.SH,20250516,C,2700.0,2651.7715,51,MT,0.2107438016528925,67.5,107.1,2659.832691064889,0.0149885502907503,ATM,0.1817201431755197,0.2182890754945577
HO2505-P-2700.CFE,2025-02-28,107.1,HO2505-P-2700,000016.SH,20250516,P,2700.0,2651.7715,51,MT,0.2107438016528925,67.5,107.1,2659.832691064889,0.0149885502907503,ATM,0.1817201431755197,0.2182890754945577
HO2503-C-2750.CFE,2025-02-28,14.3,HO2503-C-2750,000016.SH,20250321,C,2750.0,2651.7715,15,ST,0.0619834710743801,14.3,110.5,2653.538957165017,0.035706707074014,ATM,0.0637806365519989,0.3263296446776552
HO2503-P-2750.CFE,2025-02-28,110.5,HO2503-P-2750,000016.SH,20250321,P,2750.0,2651.7715,15,ST,0.0619834710743801,14.3,110.5,2653.538957165017,0.035706707074014,ATM,0.0637806365519989,0.3263296446776552
HO2504-C-2750.CFE,2025-02-28,33.2,HO2504-C-2750,000016.SH,20250418,C,2750.0,2651.7715,34,MT,0.140495867768595,33.2,125.4,2657.2313015925934,0.0343161950229896,ATM,0.1503969072922643,0.1465312309546424
HO2504-P-2750.CFE,2025-02-28,125.4,HO2504-P-2750,000016.SH,20250418,P,2750.0,2651.7715,34,MT,0.140495867768595,33.2,125.4,2657.2313015925934,0.0343161950229896,ATM,0.1503969072922643,0.1465312309546424
HO2505-C-2750.CFE,2025-02-28,50.7,HO2505-C-2750,000016.SH,20250516,C,2750.0,2651.7715,51,MT,0.2107438016528925,50.7,140.3,2659.8326910648893,0.0333376889589467,ATM,0.037468282812275,0.176890247122808
HO2505-P-2750.CFE,2025-02-28,140.3,HO2505-P-2750,000016.SH,20250516,P,2750.0,2651.7715,51,MT,0.2107438016528925,50.7,140.3,2659.8326910648893,0.0333376889589467,ATM,0.037468282812275,0.176890247122808
HO2503-C-2800.CFE,2025-02-28,8.5,HO2503-C-2800,000016.SH,20250321,C,2800.0,2651.7715,15,ST,0.0619834710743801,8.5,154.5,2653.5389571650167,0.0537252125766924,CW,-0.1631205535410529,-0.2564266141681662
HO2503-P-2800.CFE,2025-02-28,154.5,HO2503-P-2800,000016.SH,20250321,P,2800.0,2651.7715,15,ST,0.0619834710743801,8.5,154.5,2653.5389571650167,0.0537252125766924,CW,-0.1631205535410529,-0.2564266141681662
HO2504-C-2800.CFE,2025-02-28,23.1,HO2504-C-2800,000016.SH,20250418,C,2800.0,2651.7715,34,MT,0.140495867768595,23.1,165.0,2657.2313015925934,0.0523347005256678,CW,0.0851635398951813,0.1082479692408322
HO2504-P-2800.CFE,2025-02-28,165.0,HO2504-P-2800,000016.SH,20250418,P,2800.0,2651.7715,34,MT,0.140495867768595,23.1,165.0,2657.2313015925934,0.0523347005256678,CW,0.0851635398951813,0.1082479692408322
HO2505-C-2800.CFE,2025-02-28,37.8,HO2505-C-2800,000016.SH,20250516,C,2800.0,2651.7715,51,MT,0.2107438016528925,37.8,177.4,2659.832691064889,0.0513561944616252,CW,-0.1128487274784928,0.0657149651653372
HO2505-P-2800.CFE,2025-02-28,177.4,HO2505-P-2800,000016.SH,20250516,P,2800.0,2651.7715,51,MT,0.2107438016528925,37.8,177.4,2659.832691064889,0.0513561944616252,CW,-0.1128487274784928,0.0657149651653372
HO2503-C-2850.CFE,2025-02-28,5.0,HO2503-C-2850,000016.SH,20250321,C,2850.0,2651.7715,15,ST,0.0619834710743801,5.0,201.1,2653.538957165017,0.0714247896760933,CW,-0.8834705954264511,-1.113348190483174
HO2503-P-2850.CFE,2025-02-28,201.1,HO2503-P-2850,000016.SH,20250321,P,2850.0,2651.7715,15,ST,0.0619834710743801,5.0,201.1,2653.538957165017,0.0714247896760933,CW,-0.8834705954264511,-1.113348190483174
HO2504-C-2850.CFE,2025-02-28,16.2,HO2504-C-2850,000016.SH,20250418,C,2850.0,2651.7715,34,MT,0.140495867768595,16.2,208.3,2657.231301592594,0.0700342776250684,CW,0.0024838785812149,0.0065057566605535
HO2504-P-2850.CFE,2025-02-28,208.3,HO2504-P-2850,000016.SH,20250418,P,2850.0,2651.7715,34,MT,0.140495867768595,16.2,208.3,2657.231301592594,0.0700342776250684,CW,0.0024838785812149,0.0065057566605535
HO2505-C-2850.CFE,2025-02-28,28.700000000000003,HO2505-C-2850,000016.SH,20250516,C,2850.0,2651.7715,51,MT,0.2107438016528925,28.700000000000003,218.0,2659.832691064889,0.0690557715610259,CW,0.0418425301015188,0.0748568456373959
HO2505-P-2850.CFE,2025-02-28,218.0,HO2505-P-2850,000016.SH,20250516,P,2850.0,2651.7715,51,MT,0.2107438016528925,28.700000000000003,218.0,2659.832691064889,0.0690557715610259,CW,0.0418425301015188,0.0748568456373959
HO2503-C-2900.CFE,2025-02-28,3.4000000000000004,HO2503-C-2900,000016.SH,20250321,C,2900.0,2651.7715,15,ST,0.0619834710743801,3.4000000000000004,249.4,2653.5389571650167,0.0888165323879626,CW,-0.8073823346226063,-1.1676435270591667
HO2503-P-2900.CFE,2025-02-28,249.4,HO2503-P-2900,000016.SH,20250321,P,2900.0,2651.7715,15,ST,0.0619834710743801,3.4000000000000004,249.4,2653.5389571650167,0.0888165323879626,CW,-0.8073823346226063,-1.1676435270591667
HO2504-C-2900.CFE,2025-02-28,11.6,HO2504-C-2900,000016.SH,20250418,C,2900.0,2651.7715,34,MT,0.140495867768595,11.6,253.4,2657.2313015925934,0.087426020336938,CW,-0.0078393460563636,0.014981700700911
HO2504-P-2900.CFE,2025-02-28,253.4,HO2504-P-2900,000016.SH,20250418,P,2900.0,2651.7715,34,MT,0.140495867768595,11.6,253.4,2657.2313015925934,0.087426020336938,CW,-0.0078393460563636,0.014981700700911
HO2505-C-2900.CFE,2025-02-28,21.5,HO2505-C-2900,000016.SH,20250516,C,2900.0,2651.7715,51,MT,0.2107438016528925,21.5,260.4,2659.8326910648893,0.0864475142728951,CW,0.0181471558121477,0.1086208618039946
HO2505-P-2900.CFE,2025-02-28,260.4,HO2505-P-2900,000016.SH,20250516,P,2900.0,2651.7715,51,MT,0.2107438016528925,21.5,260.4,2659.8326910648893,0.0864475142728951,CW,0.0181471558121477,0.1086208618039946
HO2503-C-2950.CFE,2025-02-28,2.5,HO2503-C-2950,000016.SH,20250321,C,2950.0,2651.7715,15,ST,0.0619834710743801,2.5,298.4,2653.538957165017,0.1059109657472624,CW,-0.5401407764371622,-1.24573747370669
HO2503-P-2950.CFE,2025-02-28,298.4,HO2503-P-2950,000016.SH,20250321,P,2950.0,2651.7715,15,ST,0.0619834710743801,2.5,298.4,2653.538957165017,0.1059109657472624,CW,-0.5401407764371622,-1.24573747370669
HO2505-C-2950.CFE,2025-02-28,16.6,HO2505-C-2950,000016.SH,20250516,C,2950.0,2651.7715,51,MT,0.2107438016528925,16.6,306.2,2659.832691064889,0.1035419476321953,CW,0.3027832905359554,0.2165602155551121
HO2505-P-2950.CFE,2025-02-28,306.2,HO2505-P-2950,000016.SH,20250516,P,2950.0,2651.7715,51,MT,0.2107438016528925,16.6,306.2,2659.832691064889,0.1035419476321953,CW,0.3027832905359554,0.2448483902647639
HO2504-C-3000.CFE,2025-02-28,6.5,HO2504-C-3000,000016.SH,20250418,C,3000.0,2651.7715,34,MT,0.140495867768595,6.5,348.9,2657.2313015925934,0.1213275720126192,CW,0.2817237133332302,0.3544532399593991
HO2504-P-3000.CFE,2025-02-28,348.9,HO2504-P-3000,000016.SH,20250418,P,3000.0,2651.7715,34,MT,0.140495867768595,6.5,348.9,2657.2313015925934,0.1213275720126192,CW,0.2817237133332302,0.3544532399593991
HO2503-C-3100.CFE,2025-02-28,1.5,HO2503-C-3100,000016.SH,20250321,C,3100.0,2651.7715,15,ST,0.0619834710743801,1.5,447.6,2653.5389571650167,0.1555079068866347,DCW,1.612465399975088,0.7319970855103661
HO2503-P-3100.CFE,2025-02-28,447.6,HO2503-P-3100,000016.SH,20250321,P,3100.0,2651.7715,15,ST,0.0619834710743801,1.5,447.6,2653.5389571650167,0.1555079068866347,DCW,1.612465399975088,0.8819767605949993
HO2503-C-1950.CFE,2025-03-03,676.2,HO2503-C-1950,000016.SH,20250321,C,1950.0,2626.782,14,ST,0.0578512396694214,676.2,0.3,2626.948958407903,-0.2979937083264672,DPW,2.3039307622180507,1.0493960291750812
HO2503-P-1950.CFE,2025-03-03,0.3,HO2503-P-1950,000016.SH,20250321,P,1950.0,2626.782,14,ST,0.0578512396694214,676.2,0.3,2626.948958407903,-0.2979937083264672,DPW,2.3039307622180507,1.311182992342261
HO2506-C-1950.CFE,2025-03-03,676.5,HO2506-C-1950,000016.SH,20250620,C,1950.0,2626.782,74,LT,0.3057851239669421,676.5,,2630.9992112787136,-0.2995343297024149,DPW,0.1644259086275701,
HO2503-C-2000.CFE,2025-03-03,626.0,HO2503-C-2000,000016.SH,20250321,C,2000.0,2626.782,14,ST,0.0578512396694214,626.0,0.3,2626.948958407903,-0.2726759003421775,DPW,-2.5189820942850902,
HO2503-P-2000.CFE,2025-03-03,0.3,HO2503-P-2000,000016.SH,20250321,P,2000.0,2626.782,14,ST,0.0578512396694214,626.0,0.3,2626.948958407903,-0.2726759003421775,DPW,-2.5189820942850902,
HO2506-C-2000.CFE,2025-03-03,627.7,HO2506-C-2000,000016.SH,20250620,C,2000.0,2626.782,74,LT,0.3057851239669421,627.7,,2630.9992112787136,-0.274216521718125,DPW,0.7896359998144841,
HO2503-C-2050.CFE,2025-03-03,576.2,HO2503-C-2050,000016.SH,20250321,C,2050.0,2626.782,14,ST,0.0578512396694214,576.2,,2626.948958407903,-0.2479832877518058,DPW,-0.9630539654421928,-1.227109301235061
HO2506-C-2050.CFE,2025-03-03,578.6,HO2506-C-2050,000016.SH,20250620,C,2050.0,2626.782,74,LT,0.3057851239669421,578.6,,2630.999211278714,-0.2495239091277536,DPW,0.5609801280774256,
HO2503-C-2100.CFE,2025-03-03,526.3,HO2503-C-2100,000016.SH,20250321,C,2100.0,2626.782,14,ST,0.0578512396694214,526.3,0.3,2626.948958407903,-0.2238857361727454,DPW,-0.9581581370081008,-0.3040861489586307
HO2503-P-2100.CFE,2025-03-03,0.3,HO2503-P-2100,000016.SH,20250321,P,2100.0,2626.782,14,ST,0.0578512396694214,526.3,0.3,2626.948958407903,-0.2238857361727454,DPW,-0.9581581370081008,-1.1119113476871223
HO2506-C-2100.CFE,2025-03-03,528.6,HO2506-C-2100,000016.SH,20250620,C,2100.0,2626.782,74,LT,0.3057851239669421,528.6,2.5,2630.999211278714,-0.2254263575486931,DPW,-1.3348118283259158,-1.1117457592176794
HO2503-C-2150.CFE,2025-03-03,476.5,HO2503-C-2150,000016.SH,20250321,C,2150.0,2626.782,14,ST,0.0578512396694214,476.5,0.3,2626.948958407903,-0.2003552387625513,DPW,0.3149328956943776,-1.088572456355631
HO2503-P-2150.CFE,2025-03-03,0.3,HO2503-P-2150,000016.SH,20250321,P,2150.0,2626.782,14,ST,0.0578512396694214,476.5,0.3,2626.948958407903,-0.2003552387625513,DPW,0.3149328956943776,-1.088572456355631
HO2506-C-2150.CFE,2025-03-03,480.3,HO2506-C-2150,000016.SH,20250620,C,2150.0,2626.782,74,LT,0.3057851239669421,480.3,,2630.9992112787136,-0.2018958601384989,DPW,-0.4854294112202231,0.0248869835040298
HO2503-C-2200.CFE,2025-03-03,426.5,HO2503-C-2200,000016.SH,20250321,C,2200.0,2626.782,14,ST,0.0578512396694214,426.5,0.4,2626.948958407903,-0.1773657205378525,DPW,-0.8211480487480409,-0.4353981406008232
HO2503-P-2200.CFE,2025-03-03,0.4,HO2503-P-2200,000016.SH,20250321,P,2200.0,2626.782,14,ST,0.0578512396694214,426.5,0.4,2626.948958407903,-0.1773657205378525,DPW,-0.8211480487480409,-0.4353981406008232
HO2506-C-2200.CFE,2025-03-03,432.4,HO2506-C-2200,000016.SH,20250620,C,2200.0,2626.782,74,LT,0.3057851239669421,432.4,4.5,2630.9992112787136,-0.1789063419138001,DPW,0.2038516092021997,0.1553738273848326
HO2506-C-2250.CFE,2025-03-03,383.3,HO2506-C-2250,000016.SH,20250620,C,2250.0,2626.782,74,LT,0.3057851239669421,383.3,6.1,2630.999211278714,-0.1564334860617416,DPW,-0.922485977054149,
HO2506-P-2250.CFE,2025-03-03,6.1,HO2506-P-2250,000016.SH,20250620,P,2250.0,2626.782,74,LT,0.3057851239669421,383.3,6.1,2630.999211278714,-0.1564334860617416,DPW,-0.922485977054149,
HO2503-C-2275.CFE,2025-03-03,351.6,HO2503-C-2275,000016.SH,20250321,C,2275.0,2626.782,14,ST,0.0578512396694214,351.6,0.4,2626.948958407904,-0.1438430284992093,PW,-1.4471118038715287,-0.9098655629956566
HO2503-P-2275.CFE,2025-03-03,0.4,HO2503-P-2275,000016.SH,20250321,P,2275.0,2626.782,14,ST,0.0578512396694214,351.6,0.4,2626.948958407904,-0.1438430284992093,PW,-1.4471118038715287,-0.9098655629956566
HO2504-C-2275.CFE,2025-03-03,356.9,HO2504-C-2275,000016.SH,20250418,C,2275.0,2626.782,33,MT,0.1363636363636363,356.9,1.2,2631.777250493518,-0.1456793262072691,PW,0.4470972333011269,0.3162750409349589
HO2503-C-2300.CFE,2025-03-03,326.79999999999995,HO2503-C-2300,000016.SH,20250321,C,2300.0,2626.782,14,ST,0.0578512396694214,326.79999999999995,0.3,2626.948958407904,-0.1329139579670191,PW,-0.09772100951202,-0.2498553628741313
HO2503-P-2300.CFE,2025-03-03,0.3,HO2503-P-2300,000016.SH,20250321,P,2300.0,2626.782,14,ST,0.0578512396694214,326.79999999999995,0.3,2626.948958407904,-0.1329139579670191,PW,-0.09772100951202,-0.2498553628741313
HO2504-C-2300.CFE,2025-03-03,332.4,HO2504-C-2300,000016.SH,20250418,C,2300.0,2626.782,33,MT,0.1363636363636363,332.4,1.5,2631.777250493518,-0.1347502556750788,PW,0.5858870386214665,0.451414446997767
HO2504-P-2300.CFE,2025-03-03,1.5,HO2504-P-2300,000016.SH,20250418,P,2300.0,2626.782,33,MT,0.1363636363636363,332.4,1.5,2631.777250493518,-0.1347502556750788,PW,0.5858870386214665,
HO2506-C-2300.CFE,2025-03-03,336.79999999999995,HO2506-C-2300,000016.SH,20250620,C,2300.0,2626.782,74,LT,0.3057851239669421,336.79999999999995,9.6,2630.9992112787136,-0.1344545793429663,PW,-0.2305993499411767,
HO2506-P-2300.CFE,2025-03-03,9.6,HO2506-P-2300,000016.SH,20250620,P,2300.0,2626.782,74,LT,0.3057851239669421,336.79999999999995,9.6,2630.9992112787136,-0.1344545793429663,PW,-0.2305993499411767,
HO2503-C-2325.CFE,2025-03-03,301.8,HO2503-C-2325,000016.SH,20250321,C,2325.0,2626.782,14,ST,0.0578512396694214,301.8,0.3,2626.948958407904,-0.1221030418628035,PW,-0.7879811761121054,-3.185872104397414
HO2503-P-2325.CFE,2025-03-03,0.3,HO2503-P-2325,000016.SH,20250321,P,2325.0,2626.782,14,ST,0.0578512396694214,301.8,0.3,2626.948958407904,-0.1221030418628035,PW,-0.7879811761121054,-4.051236620597082
HO2504-C-2325.CFE,2025-03-03,307.6,HO2504-C-2325,000016.SH,20250418,C,2325.0,2626.782,33,MT,0.1363636363636363,307.6,1.8,2631.777250493518,-0.1239393395708632,PW,-0.2299010742524886,-0.3814432198041276
HO2504-P-2325.CFE,2025-03-03,1.8,HO2504-P-2325,000016.SH,20250418,P,2325.0,2626.782,33,MT,0.1363636363636363,307.6,1.8,2631.777250493518,-0.1239393395708632,PW,-0.2299010742524886,
HO2503-C-2350.CFE,2025-03-03,276.9,HO2503-C-2350,000016.SH,20250321,C,2350.0,2626.782,14,ST,0.0578512396694214,276.9,0.4,2626.948958407903,-0.1114077527460551,PW,-0.723516380050695,-1.6416362786226508
HO2503-P-2350.CFE,2025-03-03,0.4,HO2503-P-2350,000016.SH,20250321,P,2350.0,2626.782,14,ST,0.0578512396694214,276.9,0.4,2626.948958407903,-0.1114077527460551,PW,-0.723516380050695,-2.162964049449623
HO2504-C-2350.CFE,2025-03-03,283.2,HO2504-C-2350,000016.SH,20250418,C,2350.0,2626.782,33,MT,0.1363636363636363,283.2,,2631.777250493518,-0.1132440504541152,PW,-0.2707585868522009,
HO2506-C-2350.CFE,2025-03-03,291.20000000000005,HO2506-C-2350,000016.SH,20250620,C,2350.0,2626.782,74,LT,0.3057851239669421,291.20000000000005,13.3,2630.9992112787136,-0.1129483741220027,PW,-0.0184991554514355,-0.2692254023094724
HO2506-P-2350.CFE,2025-03-03,13.3,HO2506-P-2350,000016.SH,20250620,P,2350.0,2626.782,74,LT,0.3057851239669421,291.20000000000005,13.3,2630.9992112787136,-0.1129483741220027,PW,-0.0184991554514355,-0.2692254023094724
HO2503-C-2375.CFE,2025-03-03,251.9,HO2503-C-2375,000016.SH,20250321,C,2375.0,2626.782,14,ST,0.0578512396694214,251.9,,2626.948958407903,-0.1008256434155181,PW,-1.5983550332127203,-3.0325937730977555
HO2504-C-2375.CFE,2025-03-03,258.70000000000005,HO2504-C-2375,000016.SH,20250418,C,2375.0,2626.782,33,MT,0.1363636363636363,258.70000000000005,3.1,2631.777250493518,-0.1026619411235783,PW,-0.7638086408188539,-0.2286829641670303
HO2504-P-2375.CFE,2025-03-03,3.1,HO2504-P-2375,000016.SH,20250418,P,2375.0,2626.782,33,MT,0.1363636363636363,258.70000000000005,3.1,2631.777250493518,-0.1026619411235783,PW,-0.7638086408188539,-0.3381680330697507
HO2503-C-2400.CFE,2025-03-03,227.5,HO2503-C-2400,000016.SH,20250321,C,2400.0,2626.782,14,ST,0.0578512396694214,227.5,0.7,2626.948958407903,-0.0903543435482227,PW,0.8915925497603161,
HO2503-P-2400.CFE,2025-03-03,0.7,HO2503-P-2400,000016.SH,20250321,P,2400.0,2626.782,14,ST,0.0578512396694214,227.5,0.7,2626.948958407903,-0.0903543435482227,PW,0.8915925497603161,
